ID,Title,Skills,Sector,Location,Capacity,Duration,Course,Company
374,Business Analyst,Figma;Linux;Social Media;CAD;Blockchain,Business,Bangalore,19,3 months,Full Stack Web,Paytm
1421,Blockchain Developer,ML;CAD;Android,Design,Kolkata,8,6 months,Design Thinking,KPMG
1143,Electrical Engineering Intern,React;Android;Security;Illustrator;Content,Operations,Lucknow,3,6 months,Mobile Development,Facebook
1827,Research Intern,Writing;Google Analytics;Research;Excel,Blockchain,Ahmedabad,16,2 months,Human Resources,Amazon
1495,Journalism Intern,ML;Logistics;MS Office;JavaScript,Media,Ahmedabad,20,6 months,Data Engineering,Paytm
1602,Mobile App Developer Intern,ETL;CAD,Civil,Delhi,12,4 months,Civil Engineering,Flipkart
1271,Operations Intern,CSS;Circuit Design;SQL;Linux;AutoCAD,Social Work,Bangalore,7,4 months,Digital Marketing Hub,Dell
10,Journalism Intern,Recruitment;R;SEO;Solidity;Android,Blockchain,Mumbai,11,5 months,Data Science Bootcamp,Capgemini
450,AI Research Intern,Writing;Community Outreach;Accounting;Blogging;Matlab,Operations,Indore,11,2 months,Digital Marketing,Reliance
709,Machine Learning Intern,Research;Accounting;CSS;Java;Social Media,Finance,Hyderabad,10,2 months,Analytics Bootcamp,Microsoft
256,Journalism Intern,Community Outreach;JavaScript,Research,Lucknow,11,4 months,Data Engineering,Adobe
883,Journalism Intern,Blogging;Matlab,IT,Mumbai,3,3 months,Blockchain Development,Goldman Sachs
390,Supply Chain Intern,Swift;Illustrator;AutoCAD,Logistics,Indore,5,3 months,Networking Basics,Amazon
909,AI Research,Blogging;SEO;Photoshop,AI,Chennai,16,2 months,Data Engineering,Goldman Sachs
925,Web Developer Junior,Editing;Writing;Troubleshooting,Social Work,Ahmedabad,5,3 months,Content Writing,Oracle
1704,Business Analyst,SEO;Reporting,Mechanical,Delhi,20,2 months,Finance & Accounting,LinkedIn
1233,Supply Chain Intern,CSS;Security;UI/UX;Editing;SEO,Electrical,Lucknow,15,2 months,Mechanical Internship,Reliance
461,Supply Chain Intern,NLP;Blogging,Blockchain,Delhi,3,5 months,Digital Marketing Hub,Google
1270,AI Research,UI/UX;Kotlin,Blockchain,Delhi,8,5 months,Operations Management,Wipro
1760,HR Intern,Grammar;Inventory;Blockchain;Data Analysis,Logistics,Hyderabad,7,2 months,Journalism Basics,IBM
1169,UI Designer,JavaScript;Surveying,Design,Ahmedabad,7,3 months,Mechanical Internship,Oracle
959,UI Designer,Social Media;UI/UX;Data Analysis,Data,Pune,3,2 months,Cybersecurity Fundamentals,Wipro
502,Financial Analyst Intern,Writing;Excel,Research,Bangalore,8,3 months,Data Science Bootcamp,Reliance
740,Financial Analyst,Inventory;Surveying,Management,Kolkata,10,4 months,Data Engineering,Siemens
1850,Supply Chain Intern,Content;MS Office;Java;Accounting,Electrical,Ahmedabad,4,4 months,Cybersecurity Fundamentals,Reliance
869,Supply Chain Intern,AutoCAD;Grammar;HTML,Blockchain,Gurgaon,15,3 months,Blockchain Development,Capgemini
732,Financial Analyst,Google Analytics;Social Media,Operations,Ahmedabad,17,4 months,AI & ML Internship,L&T
540,Machine Learning Intern,Editing;Accounting;Recruitment,Media,Gurgaon,8,4 months,AI & ML Internship,Tata Motors
1202,Data Engineer Intern,Tally;Photoshop;Power Systems;Blockchain;AutoCAD,Blockchain,Ahmedabad,13,6 months,Mobile Development,Paytm
698,Digital Marketing Intern,Accounting;Finance,Marketing,Mumbai,13,6 months,Research Methodologies,UNICEF
1393,Content Writer,Matlab;CCNA,Operations,Hyderabad,5,4 months,Human Resources,Google
1377,UI Designer Trainee,Power Systems;Kotlin;Firebase;SEO,Logistics,Hyderabad,6,4 months,Finance & Accounting,Wipro
1146,Electrical Engineering Intern,Networking;Excel;SEO;Matlab,Media,Indore,19,4 months,Mechanical Internship,Siemens
1032,Operations Intern,MS Office;Content;Tally;Photoshop;SQL,Operations,Bangalore,14,4 months,Digital Marketing Hub,Flipkart
373,Graphic Designer Associate,Logistics;Reporting;Finance;Recruitment;Accounting,Business,Mumbai,7,2 months,AI & ML Internship,KPMG
668,Data Engineer,Java;MS Office,Mechanical,Hyderabad,18,3 months,Research Methodologies,Capgemini
1526,Data Analyst Associate,Grammar;Sales,Finance,Pune,8,4 months,Data Science Bootcamp,Goldman Sachs
358,Blockchain Developer,Circuit Design;Planning;Grammar;React;R,Operations,Lucknow,13,4 months,Mechanical Internship,Goldman Sachs
968,HR Intern,Sales;Planning;Linux;Recruitment;Grammar,Media,Indore,9,6 months,Operations Management,L&T
784,HR Intern,TensorFlow;JavaScript;Research;Writing,IT,Ahmedabad,9,6 months,Human Resources,TCS
736,Marketing Intern,Accounting;SEO,Finance,Ahmedabad,4,6 months,Mobile Development,Flipkart
1036,Marketing Intern,Communication;Adobe XD;Planning,Business,Chennai,19,3 months,Blockchain Development,Wipro
971,Machine Learning Intern,Swift;MS Office;ML;NLP,Marketing,Bangalore,11,2 months,Content Writing,KPMG
1525,Marketing Intern,NLP;Blockchain;Power Systems,Marketing,Hyderabad,10,4 months,Networking Basics,Tata Motors
1487,Digital Marketing Intern,Reporting;Tally;TensorFlow;Finance,IT,Indore,8,4 months,Supply Chain Management,Oracle
1524,Machine Learning Intern,Community Outreach;Accounting,Mechanical,Ahmedabad,19,6 months,Networking Basics,Oracle
1491,Data Engineer,Research;AutoCAD,Management,Ahmedabad,8,6 months,Journalism Basics,Siemens
1643,Digital Marketing Intern,AutoCAD;R,Finance,Hyderabad,8,6 months,Analytics Bootcamp,KPMG
1253,Operations Intern,Swift;NLP,Logistics,Kolkata,17,3 months,Full Stack Web,Infosys
1694,Social Work Intern,Troubleshooting;UI/UX,Research,Ahmedabad,5,2 months,Civil Engineering,Capgemini
1750,Digital Marketing Intern,Python;Reporting;Planning;Photoshop;Firebase,Electrical,Chennai,14,3 months,Data Engineering,Google
1237,Marketing Intern,React;Blockchain;Kotlin;Android,Electrical,Hyderabad,3,2 months,Finance & Accounting,Amazon
886,Journalism Intern,Matlab;Networking;HTML;Figma;Sales,Media,Delhi,7,6 months,Analytics Bootcamp,HCL
80,Social Work Intern,HTML;UI/UX;Tally;Finance;Linux,Design,Pune,3,4 months,Human Resources,Facebook
1173,Cybersecurity Intern,Writing;CCNA,Research,Hyderabad,5,3 months,Content Writing,LinkedIn
815,Machine Learning Intern,Matlab;Firebase;Adobe XD,Logistics,Ahmedabad,17,6 months,Journalism Basics,Wipro
1286,Supply Chain Intern,CCNA;SEO;NLP;Sales;TensorFlow,Design,Bangalore,19,5 months,Content Writing,Reliance
672,Financial Analyst Intern,Excel;Photoshop;Recruitment,Logistics,Gurgaon,6,5 months,Social Work Program,Siemens
1532,Mobile App Developer Trainee,ML;Tally;Data Analysis;Circuit Design;Inventory,Operations,Delhi,6,5 months,Supply Chain Management,Paytm
58,Network Engineer,Solidity;Research;Communication;Circuit Design;Accounting,Civil,Hyderabad,20,4 months,Operations Management,Oracle
134,Operations Intern,Solidity;Figma;Circuit Design;Accounting;Troubleshooting,Marketing,Kolkata,16,4 months,Data Science Bootcamp,Oracle
1141,Content Writer,SEM;Blogging;Troubleshooting;Java,Data,Hyderabad,11,2 months,Journalism Basics,Tata Motors
934,Content Writer,Troubleshooting;Matlab;Inventory;Writing;Linux,Blockchain,Kolkata,11,5 months,Journalism Basics,TCS
1685,Web Developer Junior,Swift;Data Analysis,Business,Hyderabad,20,4 months,Research Methodologies,Adobe
824,Marketing Intern,Planning;Finance;Data Analysis;Grammar;JavaScript,Business,Kolkata,9,3 months,Mobile Development,Amazon
1215,Journalism Intern,Firebase;SEM;JavaScript,Finance,Lucknow,12,2 months,Mechanical Internship,Microsoft
505,Mobile App Developer Associate,Logistics;Security;CCNA;Circuit Design;Editing,IT,Ahmedabad,8,2 months,Digital Marketing Hub,Infosys
1775,Graphic Designer,HTML;Ethereum;Communication,Design,Ahmedabad,14,5 months,UI/UX Design,Paytm
348,Network Engineer,Excel;UI/UX;MS Office,Mechanical,Lucknow,16,3 months,Social Work Program,Infosys
387,Data Analyst,Circuit Design;Grammar;ETL;Keras,Research,Gurgaon,12,6 months,Digital Marketing Hub,Capgemini
1025,Operations Intern,Power Systems;Sales;Solidity;Community Outreach;Communication,Marketing,Pune,20,6 months,Machine Learning,Capgemini
895,Data Analyst,Python;UI/UX,Logistics,Hyderabad,16,6 months,Data Engineering,UNICEF
829,Web Developer Intern,Writing;HTML;Social Media;SEM,Blockchain,Lucknow,19,2 months,UI/UX Design,Facebook
1893,Mobile App Developer Trainee,Troubleshooting;CAD;Blockchain;Networking,Blockchain,Gurgaon,16,6 months,Mechanical Internship,HCL
476,Mobile App Developer,Figma;Inventory;Logistics;SEM;Python,Operations,Chennai,15,4 months,Social Work Program,IBM
1471,Research Intern,Kotlin;Blockchain,Research,Hyderabad,18,4 months,UI/UX Design,Google
1448,AI Research Associate,Research;Inventory,IT,Bangalore,12,3 months,Data Engineering,Goldman Sachs
1582,AI Research,R;Photoshop;Adobe XD;Keras,Civil,Indore,6,5 months,Electrical Systems,Microsoft
653,Machine Learning Intern,Social Media;Operations;Figma,Data,Chennai,20,3 months,Design Thinking,Dell
173,Machine Learning Intern,Sales;Blockchain;Swift,Research,Ahmedabad,8,4 months,Digital Marketing Hub,IBM
1150,Marketing Intern,SQL;Reporting;Communication,Research,Indore,5,5 months,Cybersecurity Fundamentals,Tata Motors
39,Mechanical Engineering Trainee,Linux;CAD;Planning;Inventory;Accounting,Operations,Delhi,8,5 months,Cybersecurity Fundamentals,Facebook
714,Social Work Intern,Java;Swift;Figma,Mechanical,Chennai,5,5 months,Finance & Accounting,Wipro
91,Mobile App Developer Associate,CSS;SEM;Surveying;Community Outreach,Design,Hyderabad,8,2 months,Finance & Accounting,Paytm
1937,Civil Engineer Intern,CAD;Photoshop,Civil,Mumbai,12,4 months,Data Engineering,Paytm
1206,Blockchain Developer Intern,Content;Java;AutoCAD;Swift;NLP,IT,Lucknow,13,2 months,Mechanical Internship,Times of India
876,Mechanical Engineering Trainee,JavaScript;Python;Planning;SEO;Photoshop,Logistics,Delhi,10,3 months,Analytics Bootcamp,Tata Motors
1352,Blockchain Developer,R;TensorFlow;Blockchain;Ethereum,Media,Mumbai,19,5 months,Social Work Program,L&T
1890,Network Engineer,Editing;Swift;Keras;Sales;Tally,Civil,Gurgaon,8,2 months,Content Writing,Wipro
1094,Business Analyst Trainee,Tally;HTML;ML;Figma;Keras,Marketing,Indore,9,4 months,Electrical Systems,L&T
1156,Content Writer Intern,Grammar;Ethereum,Management,Mumbai,7,2 months,Data Engineering,Times of India
1782,Mobile App Developer,Finance;Social Media;Linux;SEM,Electrical,Hyderabad,9,4 months,Operations Management,Wipro
1959,Financial Analyst,TensorFlow;Android;Blogging,Marketing,Lucknow,12,6 months,Blockchain Development,Reliance
500,Research Intern,Communication;Surveying;Power Systems;R;Networking,Finance,Mumbai,11,5 months,Data Engineering,Times of India
339,Cybersecurity Intern,CSS;SQL;ML;Content;Security,Media,Pune,4,3 months,Finance & Accounting,L&T
1189,Digital Marketing Intern,Java;Troubleshooting;Power Systems;Tally;Content,Mechanical,Delhi,20,5 months,Networking Basics,Tata Motors
29,UI Designer,ML;Community Outreach;CAD,Logistics,Ahmedabad,18,5 months,Mobile Development,Capgemini
1218,UI Designer,Blockchain;Photoshop;AutoCAD;Illustrator;Google Analytics,Data,Kolkata,5,5 months,Content Writing,Wipro
1400,Machine Learning Intern,Logistics;NLP,Finance,Indore,4,4 months,Supply Chain Management,LinkedIn
1821,AI Research,Networking;Sales,Research,Kolkata,11,2 months,Machine Learning,IBM
946,Mobile App Developer,CCNA;Firebase,Social Work,Chennai,8,5 months,Full Stack Web,HCL
170,Operations Intern,Blockchain;SolidWorks;Google Analytics;UI/UX;Power Systems,Business,Ahmedabad,18,5 months,Machine Learning,TCS
1405,Mechanical Engineering Trainee,JavaScript;Content,Social Work,Delhi,13,2 months,Human Resources,Flipkart
1198,Electrical Engineering Intern,R;Blogging;ML;Linux,Finance,Lucknow,13,5 months,Operations Management,Reliance
1254,Research Intern,Editing;Firebase;Surveying,Finance,Pune,3,6 months,Social Work Program,IBM
1614,Blockchain Developer,Finance;Linux;Firebase,Finance,Ahmedabad,4,3 months,Finance & Accounting,L&T
913,Journalism Intern,UI/UX;Java;Accounting,Blockchain,Bangalore,10,6 months,Cybersecurity Fundamentals,Facebook
492,Journalism Intern,Ethereum;Kotlin;Inventory;TensorFlow,Data,Hyderabad,10,3 months,Data Science Bootcamp,Reliance
954,Digital Marketing Intern,Figma;Keras;Blockchain,Research,Delhi,9,6 months,Social Work Program,TCS
1098,Civil Engineer Intern,Sales;SolidWorks;SQL,Research,Delhi,17,5 months,Blockchain Development,Reliance
1033,Data Analyst,Accounting;CAD,Business,Chennai,15,5 months,Networking Basics,Adobe
588,AI Research,R;HTML;Data Analysis;Finance,Design,Ahmedabad,6,2 months,Operations Management,Capgemini
751,Machine Learning Intern,Excel;Google Analytics;Reporting,Management,Mumbai,9,2 months,Digital Marketing Hub,Facebook
658,Research Intern,SQL;HTML;SEM,Operations,Delhi,5,5 months,Human Resources,Reliance
235,Mechanical Engineering Trainee,Excel;Inventory;Linux;Networking,Design,Mumbai,17,5 months,Analytics Bootcamp,Reliance
733,Digital Marketing Intern,React;Solidity;Troubleshooting;Reporting,Design,Mumbai,8,3 months,Social Work Program,IBM
1989,HR Intern,Inventory;Linux;Solidity;Communication;Grammar,Marketing,Indore,9,6 months,Journalism Basics,Reliance
1633,Web Developer,Planning;NLP;Editing,Civil,Gurgaon,16,2 months,Operations Management,L&T
1157,Content Writer,Illustrator;Recruitment;Android;Power Systems,Civil,Lucknow,15,5 months,Blockchain Development,LinkedIn
1470,Graphic Designer,Surveying;Sales;Firebase;Ethereum,Social Work,Kolkata,7,5 months,Human Resources,Adobe
1425,Social Work Intern,Android;Inventory,Operations,Mumbai,11,5 months,Civil Engineering,KPMG
1628,HR Intern,Tally;Content;Accounting;Illustrator;SEM,Civil,Chennai,8,4 months,Mechanical Internship,Amazon
935,Cybersecurity Intern,R;Circuit Design;Python;TensorFlow,Social Work,Ahmedabad,16,6 months,Mechanical Internship,Flipkart
1210,Content Writer Intern,Ethereum;Matlab,Finance,Gurgaon,6,4 months,Digital Marketing Hub,Siemens
1066,Electrical Engineering Intern,ML;Excel,Finance,Bangalore,20,2 months,AI & ML Internship,LinkedIn
109,Supply Chain Intern,Blockchain;Inventory;Planning,Data,Chennai,14,3 months,Networking Basics,UNICEF
1543,Graphic Designer,Adobe XD;Blockchain,Civil,Bangalore,5,6 months,Digital Marketing Hub,Tata Motors
569,Journalism Intern,Reporting;NLP;Blockchain;Community Outreach;Networking,IT,Hyderabad,8,2 months,UI/UX Design,Amazon
1168,UI Designer,Data Analysis;Blogging;Operations;Writing;Circuit Design,Finance,Gurgaon,8,3 months,Supply Chain Management,Amazon
1175,Journalism Intern,Blockchain;Firebase;Swift,Management,Lucknow,15,4 months,Machine Learning,TCS
891,Graphic Designer Intern,Accounting;Blogging,AI,Indore,19,3 months,AI & ML Internship,Capgemini
948,Business Analyst Intern,Operations;Solidity;Inventory,Marketing,Delhi,20,5 months,Electrical Systems,Infosys
1049,Mechanical Engineering Trainee,ML;Social Media;NLP,Civil,Indore,12,6 months,Design Thinking,Amazon
1353,AI Research,Grammar;Sales,Social Work,Hyderabad,3,2 months,Analytics Bootcamp,Facebook
1778,Web Developer Trainee,HTML;Ethereum;Recruitment;CCNA,Blockchain,Lucknow,17,2 months,Research Methodologies,Times of India
1447,Network Engineer,Swift;Java,Electrical,Indore,10,5 months,Finance & Accounting,Infosys
885,Electrical Engineering Intern,SolidWorks;TensorFlow,Blockchain,Mumbai,7,5 months,Supply Chain Management,Infosys
1673,Journalism Intern,Content;Power Systems,Electrical,Kolkata,19,6 months,UI/UX Design,HCL
851,Research Intern,Logistics;Grammar;Tally;MS Office,Management,Bangalore,4,5 months,Full Stack Web,Times of India
735,Journalism Intern,Security;CCNA,Operations,Indore,19,6 months,AI & ML Internship,L&T
718,Content Writer Intern,Python;Adobe XD;HTML;NLP,Design,Hyderabad,17,2 months,Data Engineering,Paytm
455,UI Designer,Blogging;Figma;Tally;UI/UX;Community Outreach,Blockchain,Kolkata,5,3 months,Operations Management,Microsoft
265,Supply Chain Intern,Reporting;Research;Figma;MS Office;AutoCAD,Social Work,Gurgaon,17,4 months,Mechanical Internship,Reliance
76,Mechanical Engineering Trainee,Research;Illustrator;Adobe XD;Networking,Social Work,Kolkata,4,3 months,Supply Chain Management,Oracle
1658,Journalism Intern,Python;Reporting;Accounting;Java;Operations,Business,Gurgaon,7,5 months,Design Thinking,Accenture
445,Operations Intern,Inventory;Power Systems,Finance,Delhi,8,5 months,Full Stack Web,Flipkart
396,UI Designer,MS Office;Recruitment;Surveying,Business,Indore,13,2 months,Mechanical Internship,Goldman Sachs
177,Financial Analyst,SQL;SEM;Research;Surveying,AI,Lucknow,8,4 months,Analytics Bootcamp,Tata Motors
1043,Data Engineer,CCNA;CAD;SolidWorks;Data Analysis,Operations,Bangalore,7,6 months,Digital Marketing Hub,Wipro
1736,Web Developer Trainee,Research;Linux;JavaScript;UI/UX,Electrical,Ahmedabad,17,3 months,UI/UX Design,KPMG
1402,Web Developer,Python;HTML;Networking,Data,Ahmedabad,15,3 months,Social Work Program,Tata Motors
1381,Electrical Engineering Intern,SolidWorks;Blogging,Management,Mumbai,7,6 months,AI & ML Internship,Dell
596,Journalism Intern,Circuit Design;SQL;Finance;Recruitment,IT,Ahmedabad,3,4 months,Digital Marketing Hub,UNICEF
62,Web Developer Intern,Finance;SEO,Business,Kolkata,10,6 months,Civil Engineering,Goldman Sachs
1297,Marketing Intern,Photoshop;Communication;Illustrator;Security;Ethereum,Blockchain,Chennai,15,4 months,Blockchain Development,Adobe
873,Mobile App Developer Junior,Solidity;Kotlin;Security,Management,Ahmedabad,20,6 months,UI/UX Design,L&T
1490,Social Work Intern,Finance;Adobe XD;Operations;ETL,Media,Pune,8,3 months,Finance & Accounting,Goldman Sachs
1879,Mechanical Engineering Trainee,HTML;ML;Writing;SEM,Logistics,Bangalore,15,3 months,Blockchain Development,Goldman Sachs
279,Supply Chain Intern,Power Systems;JavaScript;Ethereum,Operations,Gurgaon,9,6 months,Cybersecurity Fundamentals,Times of India
37,Electrical Engineering Intern,CAD;Firebase,Social Work,Hyderabad,18,2 months,Human Resources,Accenture
1976,Operations Intern,Planning;Kotlin;Content,Management,Hyderabad,19,3 months,Content Writing,LinkedIn
663,HR Intern,Sales;Editing;JavaScript,Electrical,Hyderabad,11,4 months,Supply Chain Management,Google
1954,Data Engineer,Excel;Writing;Operations;R;Circuit Design,Social Work,Ahmedabad,15,3 months,Finance & Accounting,Times of India
1445,Mechanical Engineering Trainee,Community Outreach;JavaScript;AutoCAD,Logistics,Gurgaon,12,4 months,Human Resources,Google
978,UI Designer,Troubleshooting;Google Analytics;Python,Operations,Ahmedabad,19,6 months,Journalism Basics,UNICEF
1572,Marketing Intern,AutoCAD;JavaScript,Business,Mumbai,8,5 months,Mechanical Internship,Amazon
739,Supply Chain Intern,Ethereum;Google Analytics;SEO;NLP,Research,Indore,7,4 months,Design Thinking,Adobe
